test_image,train_image,matching_transform,thumb_z_rms,full_res_z_rms,pearson_r,verified_full_res
hypodontia-401-_jpg.rf.156dcf598e0180ec98c3001d50633791.jpg,hypodontia-540-_jpg.rf.c9420842dfb6aa29cd5ab25b6423b7ee.jpg,identity,0.15135498344898224,0.18030659962515405,0.9837447650658062,yes
gingivitis-306-_jpg.rf.f696008fb027539d9abcfe807268ac3e.jpg,gingilagi-143-_jpg.rf.84cc349b36e941ba2c5c50332358f9d8.jpg,hflip,0.15248022973537445,0.1687663065655515,0.9857589668841092,yes
hypodontia-153-_JPG.rf.83fdb4152e984874da2a009bd52f0e29.jpg,hypodontia-709-_JPG.rf.6000fb2d5e7939caea01600a0462ec9e.jpg,vflip,0.15284216403961182,0.16072634781533449,0.9870835205589746,yes
gingivitis-975-_jpg.rf.74a4c94df3bbde29c6063de5d241d61f.jpg,gingivitis-715-_jpg.rf.6ca2e4da078d6f52721232e50f13f793.jpg,identity,0.15320169925689697,0.1823633320359491,0.9833718075643736,yes
gingivitis-807-_jpg.rf.21f32831861d3f6a29d3f22b7c0a1785.jpg,gingivitis-547-_jpg.rf.c6321d253a4cd734afebd15c491cf30c.jpg,identity,0.15379619598388672,0.19275751961087106,0.9814222693167337,yes
calculus-471-_jpg.rf.584b84534d6961eb2c424b91ee6a71b9.jpg,calculus-327-_jpg.rf.44928a71fcad99022f7fb76e3b23054f.jpg,identity,0.15429340302944183,0.192628302370589,0.9814471685629126,yes
gingivitis-430-_jpg.rf.c29dc590a71d10bd9b1cb373053633c3.jpg,gingivitis-690-_jpg.rf.4773d53beb5cc4073f1080760de02163.jpg,identity,0.15630453824996948,0.18110775007815907,0.9835999914308132,yes
calculus-217-_jpg.rf.bfc76c26198673c01d248c36aa7670ba.jpg,calculus-1225-_jpg.rf.11d6561385e2645ece596549ed9baaac.jpg,identity,0.15731599926948547,0.21769950016878434,0.9763034638131317,yes
gingivitis-510-_jpg.rf.f621c53cb36684fbfcddc0f62613a70d.jpg,gingilagi-107-_jpg.rf.01b4c1016bfa14c09e6a5add27958c47.jpg,identity,0.15885770320892334,0.17128548830615992,0.9853306407478671,yes
gingi-682-copy_jpg.rf.5a56207e9e63d6558e25afbdf34d2a91.jpg,gingi-662-copy_jpg.rf.f5db3d8215359ce201525cdc877de4f7.jpg,identity,0.1594098061323166,0.33922668967071573,0.9424626265075245,no
calculus-454-_jpg.rf.97128a52980eabcecac2837c5b0d60fa.jpg,calculus-310-_jpg.rf.cf84e6cf3c1e2d78b4ceee586f17d08e.jpg,identity,0.16024628281593323,0.18822669562529237,0.982285355526991,yes
